node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality
Liberia,3,4,0.0007462686567164178,0.0009950248756218905,0.0017412935323383083,8.334582836252324e-05,8.278602664968065e-06,0.316309657068266
Lion,32,30,0.007960199004975124,0.007462686567164179,0.015422885572139302,0.0010390554349439432,0.0022617634267613675,0.36656039278643493
Madagascar,24,20,0.0059701492537313425,0.004975124378109453,0.010945273631840795,0.000571470091734745,0.0006532195417647977,0.33462148456777774
Mauritania,4,4,0.0009950248756218905,0.0009950248756218905,0.001990049751243781,7.525342451620406e-05,7.654148835424669e-06,0.30271654083681937
Mediterranean Sea,67,40,0.016666666666666666,0.009950248756218905,0.02661691542288557,0.0017347303746480123,0.003090148450226195,0.3790852353645591
Mogadishu,3,4,0.0007462686567164178,0.0009950248756218905,0.0017412935323383083,6.545447625817423e-05,0.00011700575038968615,0.35301768073192463
Morocco,18,17,0.004477611940298507,0.004228855721393035,0.008706467661691543,0.00038124999391094677,0.0009879723455263217,0.3322553897180763
Mozambique,12,11,0.0029850746268656712,0.0027363184079601988,0.0057213930348258705,0.00016420884257946033,0.00037613788518626713,0.3224902737021393
Nairobi,5,6,0.0012437810945273632,0.0014925373134328356,0.0027363184079601988,9.346843493101059e-05,2.9557628921005107e-05,0.3041457538684888
Nigeria,15,11,0.0037313432835820895,0.0027363184079601988,0.006467661691542288,0.00022740547157240894,0.0005739365185261158,0.3595968344108216
Nile,17,13,0.004228855721393035,0.003233830845771144,0.007462686567164179,0.00034021215495230555,0.0007022042294223779,0.32945987295232165
Portuguese language,11,12,0.0027363184079601988,0.0029850746268656712,0.0057213930348258705,0.00017210068306543503,0.0004213058449045219,0.33450938356792254
Poultry,6,9,0.0014925373134328356,0.0022388059701492534,0.0037313432835820895,0.00015890276425855967,7.170498512762569e-05,0.30299211347299315
Rainforest,26,21,0.006467661691542288,0.005223880597014925,0.011691542288557214,0.0006891447429271346,0.0011667021664655238,0.3751683298704673
Red Sea,10,14,0.0024875621890547263,0.0034825870646766166,0.0059701492537313425,0.00021615819173225636,0.0001817136707978333,0.318936519987303
Reggae,5,5,0.0012437810945273632,0.0012437810945273632,0.0024875621890547263,8.812668262536826e-05,4.731951946355977e-05,0.2999881357819585
Republic of the Congo,8,7,0.001990049751243781,0.0017412935323383083,0.0037313432835820895,0.00020742349253952358,0.00015954352228036728,0.3542387618448776
Rice,18,25,0.004477611940298507,0.006218905472636815,0.010696517412935322,0.0005343788997928418,0.0011201928089655704,0.37040174717620283
Royal Navy,26,19,0.006467661691542288,0.00472636815920398,0.011194029850746268,0.00046253316540739546,0.0008158207449013477,0.36263319773025193
Rwanda,5,11,0.0012437810945273632,0.0027363184079601988,0.003980099502487562,8.436921594714385e-05,3.617469748962018e-05,0.3040068533871971
Senegal,9,12,0.0022388059701492534,0.0029850746268656712,0.005223880597014925,0.00014724716126458224,0.000518605594649579,0.3594026851256182
Seychelles,3,3,0.0007462686567164178,0.0007462686567164178,0.0014925373134328356,7.236087268153846e-05,1.0936611616807623e-05,0.297043138465045
Sierra Leone,5,5,0.0012437810945273632,0.0012437810945273632,0.0024875621890547263,9.133566066762966e-05,1.7267822771905846e-05,0.31960006720020767
Southern Africa,17,18,0.004228855721393035,0.004477611940298507,0.008706467661691543,0.00047002306119541903,0.0007003824389410501,0.3338662576110504
Spanish language,54,40,0.013432835820895522,0.009950248756218905,0.023383084577114428,0.0008923541635544603,0.0029633478009553215,0.3862336369597713
Sudan,17,15,0.004228855721393035,0.0037313432835820895,0.007960199004975124,0.0006135832160305265,0.0007322776693524534,0.36896462261441065
Suez Canal,9,5,0.0022388059701492534,0.0012437810945273632,0.0034825870646766166,0.00015622116601183208,7.849638283378857e-05,0.3524880451682107
Tanzania,15,17,0.0037313432835820895,0.004228855721393035,0.007960199004975124,0.0003010880669010618,0.0011897045505412226,0.36349126681843785
Temperate,18,12,0.004477611940298507,0.0029850746268656712,0.007462686567164179,0.00041710670570997634,0.000446241573502305,0.35840291096563126
The Lion King,11,17,0.0027363184079601988,0.004228855721393035,0.006965174129353233,0.0007477133568437763,0.0005810266814807456,0.3237712418775126
Timbuktu,3,3,0.0007462686567164178,0.0007462686567164178,0.0014925373134328356,6.433347037051391e-05,1.4038149305531661e-05,0.3247452670787052
Tunisia,9,7,0.0022388059701492534,0.0017412935323383083,0.003980099502487562,0.0002389932041731569,4.984222559201218e-05,0.3468555831351277
Uganda,8,7,0.001990049751243781,0.0017412935323383083,0.0037313432835820895,0.00019791839781974782,0.00022875380037213277,0.31016867591838126
United States Senate,17,16,0.004228855721393035,0.003980099502487562,0.008208955223880597,0.0003949853830798925,0.0005182966720911283,0.3584672446419849
Western Sahara,9,13,0.0022388059701492534,0.003233830845771144,0.0054726368159203976,0.00022121508700328126,0.000550851273142875,0.35521540731065415
World Heritage Site,31,23,0.007711442786069651,0.0057213930348258705,0.013432835820895522,0.0004742696430294827,0.0018318769367083427,0.37825949803968134
Zambia,14,13,0.0034825870646766166,0.003233830845771144,0.006716417910447761,0.0002572701325231312,0.0008051720530101833,0.3303045021337244
Zebra,6,8,0.0014925373134328356,0.001990049751243781,0.0034825870646766166,0.0002150507132628974,0.0002670087318333814,0.3130617682866433
Zimbabwe,16,14,0.003980099502487562,0.0034825870646766166,0.007462686567164179,0.0002840791655609995,0.0004026172787432026,0.32036913770762776
African American literature,2,5,0.0004975124378109452,0.0012437810945273632,0.0017412935323383083,5.9050282630228946e-05,3.020077274305809e-06,0.2593365391728456
Hip hop music,18,21,0.004477611940298507,0.005223880597014925,0.009701492537313432,0.0008210216407499596,0.0013803094640071952,0.3625015465421124
African Buffalo,0,2,0.0,0.0004975124378109452,0.0004975124378109452,3.7436998209288975e-05,0.0,0.0
Cattle,23,24,0.0057213930348258705,0.0059701492537313425,0.011691542288557214,0.0004375121998980351,0.001028910804942399,0.33372677471599227
Fresh water,18,10,0.004477611940298507,0.0024875621890547263,0.006965174129353233,0.0003988927392001147,0.00017826528246657196,0.2977739536122415
Henry VIII of England,21,13,0.005223880597014925,0.003233830845771144,0.00845771144278607,0.0004223193249689042,0.000931791662542095,0.34210210191014945
African Penguin,5,7,0.0012437810945273632,0.0017412935323383083,0.0029850746268656712,0.0001074649675111817,4.056294889573215e-05,0.3047026273879307
Penguin,14,20,0.0034825870646766166,0.004975124378109453,0.00845771144278607,0.00034458493287869323,0.0006857696976928037,0.32577830667218555
Algeria,13,10,0.003233830845771144,0.0024875621890547263,0.0057213930348258705,0.00027840919057291517,0.0003509479606585964,0.32256840896470645
French language,86,37,0.021393034825870644,0.009203980099502487,0.03059701492537313,0.0014351858237102132,0.005511970577388266,0.4091836942732297
African Wild Dog,2,3,0.0004975124378109452,0.0007462686567164178,0.0012437810945273632,5.366964759554329e-05,1.6170446035856228e-06,0.25930286566259786
Binomial nomenclature,15,14,0.0037313432835820895,0.0034825870646766166,0.007213930348258706,0.00019757844678810143,0.00014176062494640026,0.2962060249036632
Scientific classification,83,32,0.02064676616915423,0.007960199004975124,0.02860696517412935,0.001409897890339501,0.002514540767404438,0.3311260188858394
African clawed frog,3,3,0.0007462686567164178,0.0007462686567164178,0.0014925373134328356,7.16131956173316e-05,7.460670323860545e-05,0.280421402780383
Chromatophore,3,6,0.0007462686567164178,0.0014925373134328356,0.0022388059701492534,6.0224560739593116e-05,2.371275033940039e-05,0.24704905299690696
Frog,5,7,0.0012437810945273632,0.0017412935323383083,0.0029850746268656712,0.00010046826789811679,0.0005136150021092999,0.2840308661499783
African dwarf frog,0,1,0.0,0.0002487562189054726,0.0002487562189054726,3.7436998209288975e-05,0.0,0.0
African slave trade,3,6,0.0007462686567164178,0.0014925373134328356,0.0022388059701492534,8.172395545755326e-05,2.6734830640433027e-06,0.26359833948000233
Law,28,29,0.006965174129353233,0.007213930348258706,0.01417910447761194,0.0005865184678699197,0.0013702802745552002,0.34336675032677055
League of Nations,14,20,0.0034825870646766166,0.004975124378109453,0.00845771144278607,0.0003273603921824383,0.00027597699006481923,0.3376768718127321
Linguistics,23,13,0.0057213930348258705,0.003233830845771144,0.008955223880597014,0.0006365120084536989,0.0008070174174552879,0.3524569396223963
Namibia,9,10,0.0022388059701492534,0.0024875621890547263,0.00472636815920398,0.00012710505150091177,0.00018228712694146087,0.3142935190274626
Agamemnon,2,4,0.0004975124378109452,0.0009950248756218905,0.0014925373134328356,4.630671574040269e-05,4.631764331855961e-06,0.23922149256115208
Age of Enlightenment,21,20,0.005223880597014925,0.004975124378109453,0.010199004975124378,0.0004938912717068529,0.0006055364482804262,0.3478221753723761
Antoine Lavoisier,11,9,0.0027363184079601988,0.0022388059701492534,0.004975124378109453,0.00016817581213296606,0.00019646643059514115,0.32813358854756774
Baroque,8,6,0.001990049751243781,0.0014925373134328356,0.0034825870646766166,0.00013302805823872627,0.00014905451191292557,0.2938740372158778
Capitalism,32,23,0.007960199004975124,0.0057213930348258705,0.013681592039800993,0.0009605458821436623,0.0024229993082111813,0.38205873730638945
Evolution,57,49,0.01417910447761194,0.012189054726368158,0.0263681592039801,0.0013055539533565542,0.0036178952225046743,0.34891605134978554
Government,41,29,0.010199004975124378,0.007213930348258706,0.017412935323383085,0.0010310270891691052,0.0012016190664748086,0.3527994028620259
Immanuel Kant,8,14,0.001990049751243781,0.0034825870646766166,0.0054726368159203976,0.0001832872513276339,0.00035398499221282173,0.3204205406980341
Liberalism,10,15,0.0024875621890547263,0.0037313432835820895,0.006218905472636815,0.00026285678829108107,0.00028278241792014145,0.32301189161350546
Logic,19,13,0.00472636815920398,0.003233830845771144,0.007960199004975124,0.0005079598627184814,0.0002596158044109958,0.31323363185640307
Aggregator,0,2,0.0,0.0004975124378109452,0.0004975124378109452,3.7436998209288975e-05,0.0,0.0
Agnosticism,4,5,0.0009950248756218905,0.0012437810945273632,0.0022388059701492534,7.268543181634867e-05,3.177662913003152e-05,0.3117422759757255
Bertrand Russell,8,7,0.001990049751243781,0.0017412935323383083,0.0037313432835820895,0.0001216021663063923,5.028092551496067e-05,0.27416543381390684
God,53,31,0.01318407960199005,0.007711442786069651,0.0208955223880597,0.0009653442400450431,0.0034763776526489367,0.3810018162549838
Humanism,17,17,0.004228855721393035,0.004228855721393035,0.00845771144278607,0.0003043464283465854,0.0006565156379339463,0.34767079037264925
Philosophy,70,47,0.017412935323383085,0.011691542288557214,0.029104477611940297,0.0013925987606513523,0.0037723120061271672,0.35050829660386096
Andes,9,5,0.0022388059701492534,0.0012437810945273632,0.0034825870646766166,0.00010277235514884634,0.00027451056189019637,0.30484216453984087
Arable land,7,6,0.0017412935323383083,0.0014925373134328356,0.003233830845771144,0.00012411014221325298,0.0002676692384543052,0.307731107157793
Archaeology,30,31,0.007462686567164179,0.007711442786069651,0.015174129353233829,0.0005480971990214242,0.0011413085378727155,0.34670503817716974
Barley,8,14,0.001990049751243781,0.0034825870646766166,0.0054726368159203976,0.0002998628004811542,7.86207480564718e-05,0.30086945685883204
Biodiesel,14,14,0.0034825870646766166,0.0034825870646766166,0.006965174129353233,0.00028262915757771174,0.0002622560145837554,0.3090167922476592
Biodiversity,31,29,0.007711442786069651,0.007213930348258706,0.014925373134328358,0.0007954403960530518,0.0010021005879191018,0.35023167658724963
Botany,13,18,0.003233830845771144,0.004477611940298507,0.007711442786069651,0.0003561260012069249,0.00011318262705946233,0.31593434897967054
Cereal,34,29,0.00845771144278607,0.007213930348258706,0.015671641791044775,0.001050002712562836,0.001835646137266906,0.34517691122642774
Egg (food),9,11,0.0022388059701492534,0.0027363184079601988,0.004975124378109453,0.000127777127687643,0.00011468020298612726,0.3021211830409225
Fertile Crescent,3,6,0.0007462686567164178,0.0014925373134328356,0.0022388059701492534,0.00011044895553014857,1.4775848415748495e-06,0.30882564291355413
Fertilizer,22,16,0.0054726368159203976,0.003980099502487562,0.00945273631840796,0.00047642846545982285,0.0006341053376169109,0.3204205406980341
Fish,77,29,0.019154228855721392,0.007213930348258706,0.0263681592039801,0.0024434253667631593,0.003085206478820181,0.3629627444384764
Flower,37,25,0.009203980099502487,0.006218905472636815,0.015422885572139302,0.0010161250996962529,0.00250216257299546,0.34922112790076026
Fossil fuel,20,12,0.004975124378109453,0.0029850746268656712,0.007960199004975124,0.0005102877512875305,0.00031218898524602775,0.32575173638373667
Fruit,47,35,0.011691542288557214,0.008706467661691543,0.020398009950248756,0.0012980256503770022,0.0029406608345727957,0.3365387630435621
Global warming,37,32,0.009203980099502487,0.007960199004975124,0.017164179104477612,0.0011206042958886598,0.0018019609540259915,0.3402080102045141
History of the world,6,20,0.0014925373134328356,0.004975124378109453,0.006467661691542288,0.0002457038486301559,0.00012756586844203037,0.3122785019390927
Honey,9,11,0.0022388059701492534,0.0027363184079601988,0.004975124378109453,0.00017598319759916855,0.00010764328472914663,0.30782597609256224
Horse,19,19,0.00472636815920398,0.00472636815920398,0.00945273631840796,0.00043092351460677277,0.0008042677751112509,0.32212614241479115
Meat,20,19,0.004975124378109453,0.00472636815920398,0.009701492537313432,0.0003525402347602339,0.00042078548930849657,0.33355954900626317
Mendip Hills,6,6,0.0014925373134328356,0.0014925373134328356,0.0029850746268656712,0.00010382889328929983,0.00010061810330183408,0.30207548327038236
Milk,23,24,0.0057213930348258705,0.0059701492537313425,0.011691542288557214,0.00045644969661946344,0.001600819469153266,0.36309473089099953
Nutrition,12,24,0.0029850746268656712,0.0059701492537313425,0.008955223880597014,0.0004224611697242793,0.0004278794322755972,0.3138243136482278
Pea,7,11,0.0017412935323383083,0.0027363184079601988,0.004477611940298507,0.00016272839263584582,0.000155631840780464,0.30319912243232333
Phosphorus,9,10,0.0022388059701492534,0.0024875621890547263,0.00472636815920398,0.00013698278427315365,0.0001433686050092006,0.3101205093408646
Plant,93,70,0.023134328358208955,0.017412935323383085,0.04054726368159204,0.005270918975367237,0.006139877156983116,0.35607043236168273
Potato,21,21,0.005223880597014925,0.005223880597014925,0.01044776119402985,0.0006804481792017884,0.0014517024530415184,0.37219663030481737
Soil,35,28,0.008706467661691543,0.006965174129353233,0.015671641791044775,0.001373255050605933,0.0021130499636441537,0.34210210191014945
Soil moisture,1,2,0.0002487562189054726,0.0004975124378109452,0.0007462686567164178,4.4258755392534774e-05,5.291536820665683e-06,0.2912382995333962
Soil salination,4,7,0.0009950248756218905,0.0017412935323383083,0.0027363184079601988,0.0001289236448448721,4.631531963807369e-05,0.29810733242282395
Sorghum,3,3,0.0007462686567164178,0.0007462686567164178,0.0014925373134328356,6.787220672673084e-05,2.149609350883959e-06,0.29733060669999223
Soybean,17,27,0.004228855721393035,0.006716417910447761,0.010945273631840795,0.0021068950649581935,0.0005258810619403595,0.3156846379861678
Tobacco,14,14,0.0034825870646766166,0.0034825870646766166,0.006965174129353233,0.00036746419154360467,0.0002623128482932072,0.3275147224109057
Vegetable,27,23,0.006716417910447761,0.0057213930348258705,0.01243781094527363,0.0007404326069006215,0.0006056916466530865,0.3299770356742395
Vicia faba,8,9,0.001990049751243781,0.0022388059701492534,0.004228855721393035,0.00013868742113397047,5.018510875597347e-05,0.30695066398716536
Weed,8,4,0.001990049751243781,0.0009950248756218905,0.0029850746268656712,0.0001881087950634709,0.0001061137650249665,0.3005977300971623
Wheat,21,22,0.005223880597014925,0.0054726368159203976,0.010696517412935322,0.0006567195171426245,0.0012651984674616453,0.36947659942654903
Airbus,5,3,0.0012437810945273632,0.0007462686567164178,0.001990049751243781,8.531596033890973e-05,2.4490571532864283e-05,0.2847598773564092
Aircraft,23,17,0.0057213930348258705,0.004228855721393035,0.009950248756218905,0.0005447455563633581,0.0008285361054075597,0.3539562247253629
Aluminium,27,27,0.006716417910447761,0.006716417910447761,0.013432835820895522,0.0004239690084537944,0.0007879975522172728,0.31496270324114783
Boeing 747,6,14,0.0014925373134328356,0.0034825870646766166,0.004975124378109453,0.00017284958068273547,0.0002137365980969249,0.30322214088984173
Chicago,42,21,0.01044776119402985,0.005223880597014925,0.015671641791044775,0.0007076287014691389,0.0017375377363724638,0.3717462806962952
The Wall Street Journal,9,7,0.0022388059701492534,0.0017412935323383083,0.003980099502487562,0.00020555271445894284,7.403966861612385e-05,0.3167109697724998
Airship,9,12,0.0022388059701492534,0.0029850746268656712,0.005223880597014925,0.00025841393141151734,0.00014596297344744298,0.32561894992670753
Boat,7,5,0.0017412935323383083,0.0012437810945273632,0.0029850746268656712,0.0002119683138551231,0.00030851653368998283,0.3082060374875372
Hovercraft,4,8,0.0009950248756218905,0.001990049751243781,0.0029850746268656712,0.00010731348146811694,2.8203398481757622e-05,0.27834985293755626
Hydrogen,47,36,0.011691542288557214,0.008955223880597014,0.02064676616915423,0.0007295654090711214,0.0031556044753396966,0.3509086311545418
Turkey,40,36,0.009950248756218905,0.008955223880597014,0.01890547263681592,0.0006965853175011404,0.001565317352363972,0.35489977250764126
Wind,14,13,0.0034825870646766166,0.003233830845771144,0.006716417910447761,0.00020133986378049248,0.000351532912330551,0.3318964633372939
BAE Systems,4,7,0.0009950248756218905,0.0017412935323383083,0.0027363184079601988,8.579008151307231e-05,0.0001651770663347663,0.31370107130073793
Denmark,41,24,0.010199004975124378,0.0059701492537313425,0.01616915422885572,0.0007456225216649762,0.002146343652839827,0.37285679983205705
F-35 Lightning II,3,4,0.0007462686567164178,0.0009950248756218905,0.0017412935323383083,6.633314364698495e-05,1.0455287898623553e-05,0.26634049345165345
Ship,13,15,0.003233830845771144,0.0037313432835820895,0.006965174129353233,0.0003698063120131526,0.0004858402636849951,0.3412544463261274
Hot air balloon,3,7,0.0007462686567164178,0.0017412935323383083,0.0024875621890547263,7.816848443492811e-05,2.1468059713562964e-05,0.30329121723752717
Ajax (programming),2,3,0.0004975124378109452,0.0007462686567164178,0.0012437810945273632,5.0965785194011045e-05,2.5289255820019274e-07,0.24137559919024565
Internet Explorer,6,9,0.0014925373134328356,0.0022388059701492534,0.0037313432835820895,0.0001333705418639884,0.00011011852120030216,0.25020622939303355
Microsoft,30,21,0.007462686567164179,0.005223880597014925,0.012686567164179104,0.0009629565762756698,0.002040738854113111,0.3583064537365206
World Wide Web,16,17,0.003980099502487562,0.004228855721393035,0.008208955223880597,0.000857969065435004,0.001508629688947565,0.3183772052451969
Akbar,1,3,0.0002487562189054726,0.0007462686567164178,0.0009950248756218905,4.937756118167081e-05,2.3104891499251926e-06,0.2545434988082974
Hinduism,28,17,0.006965174129353233,0.004228855721393035,0.011194029850746268,0.00058871228385881,0.0009651702573647229,0.34180933160470645
Akhenaten,0,1,0.0,0.0002487562189054726,0.0002487562189054726,3.7436998209288975e-05,0.0,0.0
Akira Kurosawa,0,2,0.0,0.0004975124378109452,0.0004975124378109452,3.7436998209288975e-05,0.0,0.0
Communism,43,25,0.010696517412935322,0.006218905472636815,0.01691542288557214,0.0008852917823346328,0.001492175225738962,0.37704541110176487
Akkadian Empire,2,4,0.0004975124378109452,0.0009950248756218905,0.0014925373134328356,7.178088431761194e-05,8.74198766076508e-06,0.26207624933077395
Astronomy,49,47,0.012189054726368158,0.011691542288557214,0.02388059701492537,0.0008239548065122049,0.003579274632666866,0.3388514498855515
Babylonia,12,6,0.0029850746268656712,0.0014925373134328356,0.004477611940298507,0.00016447176067964646,6.800390567937417e-05,0.2831248344652297
Sumer,14,15,0.0034825870646766166,0.0037313432835820895,0.007213930348258706,0.00020608785571490817,0.0008035013416528054,0.31830108700996135
Akrotiri and Dhekelia,0,1,0.0,0.0002487562189054726,0.0002487562189054726,3.7436998209288975e-05,0.0,0.0
Euro,20,18,0.004975124378109453,0.004477611940298507,0.00945273631840796,0.00040682664856679597,0.0006619612355156674,0.35613393132420823
Aksumite currency,0,3,0.0,0.0007462686567164178,0.0007462686567164178,3.7436998209288975e-05,0.0,0.0
Al Jazeera,1,3,0.0002487562189054726,0.0007462686567164178,0.0009950248756218905,4.082845803987303e-05,1.8867926862177595e-06,0.23218474827351443
Alan Turing,4,10,0.0009950248756218905,0.0024875621890547263,0.0034825870646766166,0.00015846171579957173,0.00013074008235750036,0.26113383718868877
Algorithm,14,13,0.0034825870646766166,0.003233830845771144,0.006716417910447761,0.00025720828532592893,0.0006462045825223967,0.3169371559911915
"Boston, Massachusetts",28,17,0.006965174129353233,0.004228855721393035,0.011194029850746268,0.0005020882613813199,0.0012581225679346479,0.3712970195966343
Computer science,38,23,0.00945273631840796,0.0057213930348258705,0.015174129353233829,0.0015920726797091509,0.0009935518047501242,0.33156583428532255
Enigma machine,3,4,0.0007462686567164178,0.0009950248756218905,0.0017412935323383083,8.765705063518877e-05,6.735961343979145e-05,0.31128065153152484
Ludwig Wittgenstein,2,5,0.0004975124378109452,0.0012437810945273632,0.0017412935323383083,5.5615581340328776e-05,1.2867964626853422e-05,0.2326174746535233
Programming language,16,14,0.003980099502487562,0.0034825870646766166,0.007462686567164179,0.0004179871443208375,0.0005929820245780177,0.3019612943071744
Albania,5,5,0.0012437810945273632,0.0012437810945273632,0.0024875621890547263,7.978170821834488e-05,2.571788092147129e-05,0.3154602353527364
Stone Age,8,10,0.001990049751243781,0.0024875621890547263,0.004477611940298507,0.00017014079942238242,0.0002444250769819644,0.31931899902470384
Albatross,5,14,0.0012437810945273632,0.0034825870646766166,0.00472636815920398,0.00017688291804140017,0.0003217242704189405,0.3174914181081872
Antarctica,33,31,0.008208955223880597,0.007711442786069651,0.015920398009950248,0.0005527334798293869,0.002553382549584557,0.37615766055763755
Bird of prey,14,11,0.0034825870646766166,0.0027363184079601988,0.006218905472636815,0.0003492413967221956,0.0006094884179103344,0.2983522850377975
Falkland Islands,6,9,0.0014925373134328356,0.0022388059701492534,0.0037313432835820895,0.00011004982775066906,9.577676709397223e-05,0.3178198487945409
Gull,6,9,0.0014925373134328356,0.0022388059701492534,0.0037313432835820895,0.00017915997954734417,0.000857710070825948,0.26618074240593104
Asperger syndrome,3,6,0.0007462686567164178,0.0014925373134328356,0.0022388059701492534,7.207319265698783e-05,2.8620996627504272e-05,0.2763851664106979
Atom,27,20,0.006716417910447761,0.004975124378109453,0.011691542288557214,0.0004804902258781295,0.001364118499658167,0.32816054882926593
Chemical element,66,35,0.016417910447761194,0.008706467661691543,0.025124378109452734,0.001256571156136954,0.003361357517531734,0.3326427950196548
Edward Teller,1,1,0.0002487562189054726,0.0002487562189054726,0.0004975124378109452,4.4768235831870744e-05,9.530100475961321e-07,0.2702146025168118
Electrical engineering,8,16,0.001990049751243781,0.003980099502487562,0.0059701492537313425,0.00023998740218253203,0.00018529402757629232,0.30039425690440696
Euclidean geometry,5,7,0.0012437810945273632,0.0017412935323383083,0.0029850746268656712,0.00014139192776378275,6.173001437059619e-05,0.28000855579087175
Geography,25,31,0.006218905472636815,0.007711442786069651,0.013930348258706466,0.0005207038266929831,0.001271928788356493,0.34646443787309117
Gravitation,33,25,0.008208955223880597,0.006218905472636815,0.014427860696517412,0.0005773746707606394,0.0019742587314238386,0.35298648164392354
Intelligence,4,4,0.0009950248756218905,0.0009950248756218905,0.001990049751243781,0.00010989543351673555,1.3446874383010398e-05,0.2765574047778005
Linus Pauling,5,6,0.0012437810945273632,0.0014925373134328356,0.0027363184079601988,9.1381034550804e-05,4.7370277974145406e-05,0.29049691176092773
Max Planck,3,5,0.0007462686567164178,0.0012437810945273632,0.001990049751243781,6.126907614191634e-05,9.516358874539676e-06,0.28518686467697213
Microscope,9,10,0.0022388059701492534,0.0024875621890547263,0.00472636815920398,0.00019407204039148526,0.00018220455686725887,0.293205259125018
Nature,22,25,0.0054726368159203976,0.006218905472636815,0.011691542288557214,0.0005662729351623992,0.0008269342722564614,0.32794499054117704
Nikola Tesla,7,13,0.0017412935323383083,0.003233830845771144,0.004975124378109453,0.0001386379363357023,0.00011646250799324866,0.28873288800701186
Nuclear fission,6,10,0.0014925373134328356,0.0024875621890547263,0.003980099502487562,0.00032081526441841014,4.344450707297769e-05,0.2918554650932404
Photon,15,13,0.0037313432835820895,0.003233830845771144,0.006965174129353233,0.00021127851071983648,0.0003106071779904531,0.3026477259832534
Princeton University,9,10,0.0022388059701492534,0.0024875621890547263,0.00472636815920398,0.0001954596901070815,0.00019982731909880635,0.30012338742117484
Solar eclipse,4,7,0.0009950248756218905,0.0017412935323383083,0.0027363184079601988,7.804016629025609e-05,2.9353066611740593e-05,0.28274402094018086
Stuttgart,4,4,0.0009950248756218905,0.0009950248756218905,0.001990049751243781,8.226450335191799e-05,3.4101558574225617e-06,0.3131354010036061
Switzerland,42,31,0.01044776119402985,0.007711442786069651,0.0181592039800995,0.0009146438057519115,0.0021499850236931517,0.36865811702058293
Wave,16,11,0.003980099502487562,0.0027363184079601988,0.006716417910447761,0.0004895715647472683,0.00018749053486770873,0.3022583653550019
Wolfgang Amadeus Mozart,11,11,0.0027363184079601988,0.0027363184079601988,0.0054726368159203976,0.0001508327560871598,0.0007248056597303602,0.31972798909710176
Zürich,2,6,0.0004975124378109452,0.0014925373134328356,0.001990049751243781,9.88766035792648e-05,5.6479303285949065e-06,0.2861061633095269
Alberto Santos-Dumont,1,3,0.0002487562189054726,0.0007462686567164178,0.0009950248756218905,4.46378964177256e-05,5.457632665970466e-06,0.24447830322586736
Albigensian Crusade,0,2,0.0,0.0004975124378109452,0.0004975124378109452,3.7436998209288975e-05,0.0,0.0
"German Crusade, 1096",2,4,0.0004975124378109452,0.0009950248756218905,0.0014925373134328356,5.334772198326781e-05,8.698439086290443e-06,0.0004975124378109452
Albinism,1,4,0.0002487562189054726,0.0009950248756218905,0.0012437810945273632,4.494624571547222e-05,2.8052391800084658e-06,0.2281527499029473
Color blindness,5,5,0.0012437810945273632,0.0012437810945273632,0.0024875621890547263,0.00010272175165450842,6.853283689851464e-05,0.29357163100338074
Retina,15,12,0.0037313432835820895,0.0029850746268656712,0.006716417910447761,0.00021095289602150212,0.00018105533578865882,0.29003282548841736
Albrecht Dürer,4,5,0.0009950248756218905,0.0012437810945273632,0.0022388059701492534,7.828787385949044e-05,0.0003359036052575969,0.30285426446777336
Printmaking,5,7,0.0012437810945273632,0.0017412935323383083,0.0029850746268656712,0.00012893972133797165,2.844950201145465e-05,0.28368790679742845
Rembrandt,1,3,0.0002487562189054726,0.0007462686567164178,0.0009950248756218905,4.8514310772933595e-05,4.447892597024043e-06,0.2323198022220216
Alchemy,18,23,0.004477611940298507,0.0057213930348258705,0.010199004975124378,0.0002856787409874469,0.0006098159666349831,0.3169874634762695
Chemistry,48,41,0.011940298507462685,0.010199004975124378,0.022139303482587063,0.001215708144370256,0.0030939530600238648,0.3490075183328378
Frankenstein,7,7,0.0017412935323383083,0.0017412935323383083,0.0034825870646766166,9.75617134001881e-05,7.217435668392902e-05,0.2964918743820797
History of science,7,14,0.0017412935323383083,0.0034825870646766166,0.005223880597014925,0.00022436910209146574,0.00010551781408029157,0.27694092634870304
J. K. Rowling,5,10,0.0012437810945273632,0.0024875621890547263,0.0037313432835820895,0.00021490617893971806,0.0003826349780501598,0.34289509270269536
Lead,12,12,0.0029850746268656712,0.0029850746268656712,0.0059701492537313425,0.0001621469638222239,0.00046792839327201646,0.28676350084728575
Mercury (element),14,12,0.0034825870646766166,0.0029850746268656712,0.006467661691542288,0.00019889786442530409,0.0002551309858216107,0.2968444474025266
Mysticism,5,10,0.0012437810945273632,0.0024875621890547263,0.0037313432835820895,0.00016426418093884283,6.354790932295417e-05,0.3031761074693332
Potassium,15,17,0.0037313432835820895,0.004228855721393035,0.007960199004975124,0.00024058853167434853,0.0007393464486023095,0.2977739536122415
Alcibiades,1,4,0.0002487562189054726,0.0009950248756218905,0.0012437810945273632,4.324844603967873e-05,9.084601662401196e-07,0.23629190320067414
Socrates,9,14,0.0022388059701492534,0.0034825870646766166,0.0057213930348258705,0.0001984798237178618,0.0003355622049871649,0.30968768239133093
